Week,Year,Month,Day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,IntLoc,code_dz,code_vcts,code_fg,code_tsra,code_bcfg,code_ts,code_ra,code_br,code_hz,code_fg+,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,species_UNSPECIFIED CULEX
32,2011,8,12,81,60,71,59,64.0,0.0,6.0,456,1858,0.0,29.22,29.94,8.3,19,8.5,3689.1812306437346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2013,7,14,87,62,75,58,65.65821267114532,0.0,10.325483194634927,428,1926,0.19298309637601987,29.28683574657709,30.010163041342203,7.094384131546526,13,7.861111183895487,3681.0460096132615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2013,8,1,81,61,71,54,62.0,0.0,6.9399243728857085,445,1911,0.0,29.286395462373143,29.95,6.284105877960008,29,7.142052938980004,3648.9408459863976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3664.041689455258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.011875924045365,505,1845,0.010475036961814586,29.25940620379773,29.890237518480912,3.503562777213609,17,6.0,3669.9431678243104,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
29,2013,7,19,96,71,84,70,75.0,0.0,19.0,433,1923,0.58,29.1,29.83,13.3,25,14.0,3689.1812306437346,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
34,2011,8,21,84,61,72,60,65.14996701948179,0.0,7.9708031011916605,512,1835,0.0,29.24925016490259,29.96745852571969,2.491240930357498,25,3.765826187554392,3688.1210729185436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2013,7,18,95,73,84,67,73.58482119331562,0.0,19.36710137690264,432,1923,0.044557004589675465,29.199392175215756,29.84939217521575,12.387602853679638,22,12.974690780244831,3667.6329241367134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,5,91,72,82,62,69.0,0.0,17.0,521,1821,0.0,29.31,29.94,6.4,19,6.7,3654.9517869652814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3666.926259465073,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.24,29.11,29.82,5.8,25,7.1,3684.6580740634804,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
29,2013,7,19,96,74,85,69,75.0,0.0,20.89964929936005,433,1923,0.07659293566958622,29.166487725477605,29.820501753503198,13.394982464968002,24,13.905017535031998,3675.638022086994,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
38,2011,9,23,62,48,55,44,49.0,10.0,0.0,540,1748,0.0,29.33,30.06,5.9,36,7.0,3683.8424932717535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,2011,8,6,82,66,74,65,69.0431971902393,0.0,9.602283707313779,450,1893,0.03602283707313781,29.212795432585374,29.932795432585372,5.202036011710148,8,6.338629775611732,3689.391014080005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3661.2423128685027,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3675.110075336685,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35,2009,8,25,82,60,71,61,65.0,0.0,6.960638120180271,510,1839,0.0,29.387638287210816,30.040393618798195,8.331489503855785,21,8.623617127891837,3658.610461106725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3666.088517145859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3687.846805541426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3684.059456698408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,58,64.0,0.0,7.467720615971151,528,1809,0.054677206159711514,29.30806323695827,29.975322793840288,6.90645587680577,34,9.587088246388461,3679.777863123932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3668.75059865798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2011,8,12,81,60,71,59,64.0,0.0,6.0,456,1858,0.0,29.22,29.94,8.3,19,8.5,3689.2710917563904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3667.3533918475987,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,87,69,78,65,69.0,0.0,13.0,514,1832,0.0,29.36,30.0,4.2,10,4.6,3654.8171231812844,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
35,2011,9,1,93,78,86,69,74.01051322454165,0.0,21.947433877291736,517,1826,0.049474338772917334,29.239579471018327,29.870420528981672,4.012615869449984,20,6.592640742820842,3656.206624462531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3655.3132305470417,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
36,2007,9,5,84,73,79,65,69.89330449378812,0.0,14.320086518635634,521,1819,0.07146435950304983,29.274267820248475,29.913200865186358,12.117148760243984,19,12.32781831086517,3654.6793242221215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3672.7913718236355,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
33,2007,8,16,78,65,72,59,64.78674516141321,0.0,7.535542473097799,500,1851,0.0,29.399620521502708,30.019620521502713,4.892410430054276,17,6.610422204266257,3648.5494211513696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3668.19649367818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3685.6929489737386,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
29,2013,7,19,97,75,86,69,75.0,0.0,21.0,433,1923,0.05,29.17,29.82,13.4,24,13.9,3675.7809842738643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36,2013,9,6,85,62,74,55,63.0,0.0,9.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,3662.515695914156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3667.854189841664,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,78,65,72,56,62.0,0.0,7.0,452,1903,0.0,29.26,29.98,8.6,5,9.3,3683.7989419880896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2013,8,15,74,56,65,50,58.0,0.0,0.926907562145864,459,1854,0.0,29.46488352935021,30.13,4.478072268643759,22,4.9926907562145875,3674.6602842445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,2011,7,28,85,70,78,67,71.0,0.0,13.886175496824055,442,1914,0.6753380243118785,29.27734409492589,29.978102924947066,4.288617549682405,4,5.8848233995765415,3685.662962935059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2013,9,19,84,69,77,67,69.50895904042204,0.0,12.0,536,1755,0.4520776419334175,29.174372867170455,29.87,8.054479520211022,16,10.305375424253226,3679.014862949636,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
37,2007,9,12,66,46,56,42,49.54717519471567,8.547175194715674,0.0,528,1809,0.0,29.43283051168294,30.11452824805284,1.8547175194715677,4,5.818870077886269,3674.701210199893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2013,9,19,84,70,77,66,69.0,0.0,12.0,536,1755,0.05,29.21,29.87,7.8,16,10.0,3674.1430367285793,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,59,64.0,0.0,7.0,528,1809,0.05,29.28,29.98,7.0,35,9.4,3682.1263794992965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
34,2011,8,22,84,61,72,59,64.57095734920154,0.0,7.856585958147277,511,1835,0.0,29.248574855642172,29.967146712597447,2.328442913418602,25,3.8855386483387564,3686.039393089709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,2007,9,4,90,69,80,60,67.84034084790456,0.0,15.260511271856826,520,1821,0.0,29.32739488728143,29.96899147880239,3.964715780599555,21,5.714289720718868,3660.898686078097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3683.092763151221,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3660.4817466494183,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
29,2013,7,19,96,71,84,70,75.0,0.0,19.0,433,1923,0.58,29.1,29.83,13.3,25,14.0,3686.5495705053468,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
31,2013,8,7,78,64,71,56,62.0,0.0,6.998792935815654,451,1903,0.0,29.25996378807447,29.97996378807447,8.598792935815654,5,9.298189403723482,3682.6828003446376,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,2007,10,4,83,56,70,56,62.0,0.0,5.0,552,1729,0.0,29.39,30.03,4.6,17,5.9,3665.2205545962643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,25,84,69,77,66,69.42145818179647,0.0,12.107290908982346,510,1837,0.1157083636407063,29.235862472723365,29.8816478909054,6.469353818131879,23,7.721458181796469,3653.8008300917177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3688.571909970384,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
39,2013,9,26,75,54,64,52,58.0,0.30904165998103794,0.0,543,1742,0.0,29.390728750200573,30.04,4.053643751002844,8,4.538191668003792,3668.268170540006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2007,8,7,91,72,82,73,76.0,0.0,17.4395629417729,451,1904,0.7605463227838767,29.08197814708865,29.751208741164547,6.2439562941772895,24,8.912087411645421,3682.6402348258694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.24,29.11,29.82,5.8,25,7.1,3682.117061555639,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,69,80,62,69.74120759163547,0.0,15.258792408364524,445,1911,0.0,29.32706037958177,29.98517584816729,2.462309371710333,11,3.8035169633458095,3661.2829427291854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3669.7890858482624,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3655.850071980797,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,89,66,78,64,69.0,0.0,13.0,514,1832,0.0,29.29,30.01,3.9,10,4.7,3683.1055627439423,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3654.783846640511,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,69,80,62,69.9447073816725,0.0,15.05529261832752,445,1911,0.0,29.337235369083626,29.981105852366554,2.1774096656585256,12,3.722117047331008,3656.5874156015398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,2013,8,29,89,66,78,64,69.0,0.0,13.0,514,1832,0.0,29.29,30.01,3.9,10,4.7,3688.909586971874,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
35,2013,8,29,87,69,78,65,69.0,0.0,13.0,514,1832,0.0,29.36,30.0,4.2,10,4.6,3661.8228312416163,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
31,2009,7,27,83,65,74,60,66.54797695555472,0.0,9.728786173332832,440,1916,0.027287861733328332,29.217232368711127,29.856328322622236,8.901664790666118,23,9.337826634221738,3658.040352331147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3667.2844205339643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3664.906180922689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3662.7431842392853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3666.250229901712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3656.975774411083,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
31,2013,8,1,82,61,72,54,62.0,0.0,7.0,445,1911,0.0,29.29,29.95,6.2,29,7.1,3656.319661084674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2007,8,8,87,74,81,72,74.0,0.0,16.0,452,1903,0.09,29.18,29.81,1.5,4,6.4,3650.544788523256,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3649.420509843613,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
30,2011,7,25,88,73,81,66,71.0,0.0,16.0,438,1918,0.0,29.2,29.91,3.4,32,6.5,3689.1812306437346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3674.297699620064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,2007,8,7,89,72,81,72,75.38581782204953,0.0,16.692908911024766,451,1903,0.9353488714502164,29.096850930677032,29.77535455444876,4.756671881816408,18,8.201563168664396,3676.451881359379,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
33,2013,8,15,74,55,65,52,58.0,0.0,0.2668396218632004,459,1854,0.0,29.418678773530427,30.13,4.28005188655896,23,4.9266839621863205,3679.1169768050518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2009,8,25,82,59,71,61,65.0,0.0,6.004578487074545,510,1839,0.0,29.33027470922447,30.04995421512925,9.096337210340362,21,9.197252907755274,3688.9871164602832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.28751119938376,0.0,8.0,506,1843,0.3226235440801113,29.402749328036972,30.05,2.212488800616241,23,7.0,3675.97537785681,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3665.342530641047,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
34,2007,8,21,87,69,78,70,72.0,0.0,13.0,505,1845,0.05,29.21,29.91,3.8,18,6.0,3684.523137426023,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3668.127716278405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,87,68,78,64,69.0,0.0,13.0,514,1832,0.0,29.34815866743103,30.001691618938427,4.149251431847274,10,4.616916189384241,3677.7848110501723,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
36,2007,9,5,90,72,81,62,69.02254343681616,0.0,16.93236968955153,521,1820,0.0018034749452925933,29.309098262527357,29.939323696895517,6.544277995623407,19,6.842023651941793,3650.4661776083067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2011,7,28,86,71,79,66,71.0,0.0,14.293365626666827,441,1915,0.5973220306666102,29.26826537493333,29.969732203066663,4.167985467999928,8,5.988009688000048,3689.1812306437346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2007,9,12,66,46,56,42,49.49833302829424,8.498333028294239,0.0,528,1809,0.0,29.42989998169765,30.115016669717054,1.849833302829424,3,5.799333211317696,3673.9636031097816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3686.58325237898,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3649.721067452623,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
38,2013,9,19,84,69,77,67,69.54378707039174,0.0,12.0,536,1755,0.47959178560948,29.17193490507258,29.87,8.071893535195874,16,10.326272242235047,3678.1566062463658,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
36,2013,9,6,85,62,74,55,63.0,0.0,9.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,3669.299097223479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,2007,10,4,83,56,70,56,62.0,0.0,5.0,552,1729,0.0,29.39,30.03,4.6,17,5.9,3665.8052433880293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,21,87,69,78,70,72.0,0.0,13.0,505,1845,0.05,29.21,29.91,3.8,18,6.0,3687.418977848336,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
34,2011,8,11,88,69,78,64,69.724758218725,0.0,13.947441531220438,515,1830,0.0,29.211092667500186,29.92497925093771,3.734024968743179,23,5.806500790615678,3689.309479997117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2013,8,29,87,69,78,65,69.0,0.0,13.0,514,1832,0.0,29.36,30.0,4.2,10,4.6,3674.437234744278,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
37,2007,9,13,70,51,61,45,52.64556755814659,6.177216220926706,2.5063276962257794,529,1796,0.0,29.415949358066893,30.11316456082848,2.1873415530530758,8,6.3746831061061515,3676.1264741697996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3658.0425059330505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2013,7,12,83,58,71,53,61.0,0.0,6.0,427,1928,0.0,29.38,30.1,4.0,8,4.8,3684.886654495182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2007,9,4,89,66,78,60,67.04087685113275,0.0,13.081753702265516,520,1821,0.0,29.29040876851133,29.97918246297734,4.049052221359308,20,5.1327014809062055,3677.437661446453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,2013,9,19,84,69,77,67,69.56819290489223,0.0,12.0,536,1755,0.498872394864856,29.17022649665755,29.87,8.084096452446111,16,10.340915742935335,3678.502732331292,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
35,2009,8,25,82,59,71,61,65.0,0.0,6.2182201740712735,510,1839,0.0,29.343093210444284,30.04781779825929,8.92542386074298,21,9.069067895557236,3680.0933511908656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3673.7164517829533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.2317605780106385,29.1202992774867,29.81794014450266,5.738204335079787,25,7.141197109946807,3680.976998399165,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3649.862188600252,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3661.708627380366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33,2013,8,15,75,55,65,53,58.0,0.0,0.0,459,1854,0.0,29.4,30.13,4.2,24,4.9,3680.5793567591772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,59,64.0,0.0,7.0,528,1809,0.05,29.28,29.98,7.0,35,9.4,3684.2700338218597,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3657.830138868987,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34,2007,8,24,80,69,75,67,69.0,0.0,10.0,509,1840,0.24,29.11,29.82,5.8,25,7.1,3685.2804409483824,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,2007,7,18,85,69,77,60,67.04339698384835,0.0,12.782547737886267,439,1916,0.0,29.34739150754038,29.987391507540373,5.278348242363019,20,6.139197488325107,3651.639893816051,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,2013,7,19,96,71,84,69,75.0,0.0,19.018174069902436,433,1923,0.5751838714758553,29.100636092446585,29.829909129650485,13.300908703495125,24,13.999091296504874,3688.994592285068,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3673.618511719864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3682.9509966040023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3656.507100047908,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3667.246826366239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,2013,7,19,97,75,86,69,75.0,0.0,21.0,433,1923,0.05,29.17,29.82,13.4,24,13.9,3670.1799663259008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,2013,8,8,79,69,74,55,62.0,0.0,9.0,452,1903,0.0,29.33,29.96,10.5,5,10.8,3663.739194177853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,58,64.0,0.0,7.86054976379484,528,1809,0.0586054976379484,29.33163298582769,29.971394502362052,6.827890047241032,34,9.744219905517935,3664.729659859325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2013,7,21,89,65,77,62,68.53809694694141,0.0,12.96889048381199,435,1920,0.3301397486150681,29.224930125692467,29.924774578111524,8.733588509171934,24,9.64898527760722,3670.3282842818403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,2013,9,12,82,62,72,58,64.0,0.0,7.867979626730902,528,1809,0.05867979626730903,29.33207877760385,29.97132020373269,6.826404074653818,34,9.747191850692364,3669.203912381739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2013,7,12,82,60,71,54,62.0,0.0,6.0,427,1928,0.0,29.44,30.09,4.1,8,5.4,3656.723122118277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2013,9,12,82,62,72,58,64.0,0.0,7.718014178127001,528,1809,0.05718014178127001,29.323080850687624,29.97281985821873,6.8563971643746,34,9.687205671250801,3669.7095176839894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3685.0345312838203,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3667.363728265313,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3667.0661478646116,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
31,2007,8,1,91,71,81,64,71.21104121832228,0.0,16.211041218322283,445,1910,0.0,29.321834381725164,29.961834381725165,4.764290680309028,19,5.819322132063999,3654.813253659233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2013,9,6,86,57,72,58,64.0,0.0,7.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,3684.818496802519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2007,8,7,91,72,82,73,76.0,0.0,17.0,451,1904,1.31,29.06,29.76,6.2,25,9.0,3688.671581377571,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
